loss,accuracy,val_loss,val_accuracy
6.515381336212158,0.35806697607040405,3.538069725036621,0.38297873735427856
3.302436113357544,0.3847031891345978,2.687493085861206,0.3632218837738037
2.6286301612854004,0.3904109597206116,2.2955687046051025,0.35866260528564453
2.264815330505371,0.39193302392959595,2.091508150100708,0.3617021441459656
2.0463080406188965,0.415905624628067,1.9366278648376465,0.37234044075012207
1.9110053777694702,0.4094368517398834,1.8298088312149048,0.36626139283180237
1.7854044437408447,0.4098173677921295,1.7424511909484863,0.37082067131996155
1.7425422668457031,0.4105783998966217,1.6699011325836182,0.37689968943595886
1.6409343481063843,0.4212328791618347,1.6167151927947998,0.37689968943595886
1.600427508354187,0.42047184705734253,1.561945915222168,0.3753799498081207
1.5375940799713135,0.4455859959125519,1.5205261707305908,0.3753799498081207
1.5007379055023193,0.42960426211357117,1.4855729341506958,0.3753799498081207
1.449169397354126,0.4326484203338623,1.45608651638031,0.3738601803779602
1.4142124652862549,0.43607306480407715,1.430093765258789,0.3844984769821167
1.382987141609192,0.4455859959125519,1.410772681236267,0.3844984769821167
1.3310902118682861,0.4596651494503021,1.3928931951522827,0.38753798604011536
1.3260273933410645,0.45928463339805603,1.374473214149475,0.39361703395843506
1.3312102556228638,0.45357686281204224,1.3565672636032104,0.39817628264427185
1.295352816581726,0.45776256918907166,1.3425233364105225,0.4012158215045929
1.25631582736969,0.4714611768722534,1.3286142349243164,0.40881460905075073
1.238917350769043,0.4653729200363159,1.3184996843338013,0.4133738577365875
1.2282700538635254,0.4676560163497925,1.3063040971755981,0.4133738577365875
1.2086377143859863,0.48021310567855835,1.2972766160964966,0.4194529056549072
1.1925667524337769,0.4824962019920349,1.2864843606948853,0.4164133667945862
1.1945079565048218,0.48668187856674194,1.2789819240570068,0.42553192377090454
1.1477408409118652,0.5038051605224609,1.2741189002990723,0.4224924147129059
1.1754862070083618,0.4984779357910156,1.2651457786560059,0.4346504509449005
1.1607692241668701,0.49695587158203125,1.2564705610275269,0.4300912022590637
1.1544381380081177,0.5026636123657227,1.2498259544372559,0.44224923849105835
1.1261262893676758,0.5087519288063049,1.2455393075942993,0.4407294988632202
1.1239475011825562,0.5136986374855042,1.2385787963867188,0.44376900792121887
1.0959104299545288,0.521308958530426,1.233404517173767,0.445288747549057
1.1069716215133667,0.509132444858551,1.2281277179718018,0.44224923849105835
1.1028169393539429,0.5159817337989807,1.2223291397094727,0.44376900792121887
1.1078991889953613,0.5068493485450745,1.2163790464401245,0.4498480260372162
1.0920013189315796,0.530441403388977,1.2106397151947021,0.4513677954673767
1.077602505683899,0.52625572681427,1.2068755626678467,0.45440730452537537
1.0714433193206787,0.5194063782691956,1.202889323234558,0.45288753509521484
1.0572909116744995,0.5235921144485474,1.1986671686172485,0.4559270441532135
1.0461680889129639,0.5323439836502075,1.1934717893600464,0.45288753509521484
1.0119123458862305,0.5532724261283875,1.1887339353561401,0.45896658301353455
1.0417951345443726,0.5384323000907898,1.1847807168960571,0.4604863226413727
1.0268508195877075,0.5410959124565125,1.1799453496932983,0.4604863226413727
1.022263765335083,0.5331050157546997,1.1768064498901367,0.4559270441532135
1.0064644813537598,0.5570776462554932,1.174124836921692,0.45288753509521484
1.0230216979980469,0.5422374606132507,1.170923113822937,0.4513677954673767
1.0066933631896973,0.5464231371879578,1.1676472425460815,0.45896658301353455
0.9962179660797119,0.5441400408744812,1.1648592948913574,0.4604863226413727
0.9852547645568848,0.5468036532402039,1.1616015434265137,0.4604863226413727
0.9619752168655396,0.5547945499420166,1.1615039110183716,0.4559270441532135
0.9799345135688782,0.5570776462554932,1.1558479070663452,0.45896658301353455
0.9574498534202576,0.5719178318977356,1.1545473337173462,0.45896658301353455
0.9688635468482971,0.5631659030914307,1.1511173248291016,0.4620060920715332
0.9508254528045654,0.5768645405769348,1.1490094661712646,0.4620060920715332
0.9284230470657349,0.5795281529426575,1.144562005996704,0.4680851101875305
0.9407737255096436,0.5787671208381653,1.1425055265426636,0.46504560112953186
0.9383516311645508,0.5635464191436768,1.142706036567688,0.46352583169937134
0.9406260848045349,0.5658295154571533,1.1386487483978271,0.46656534075737
0.9187676906585693,0.5878995656967163,1.1351191997528076,0.4711246192455292
0.9272923469543457,0.5799086689949036,1.1344256401062012,0.4711246192455292
0.9114070534706116,0.5825722813606262,1.1323728561401367,0.4680851101875305
0.9047616720199585,0.5837138295173645,1.1307471990585327,0.4680851101875305
0.9224933385848999,0.5810502171516418,1.1276687383651733,0.47416412830352783
0.9000298380851746,0.5878995656967163,1.1262539625167847,0.4711246192455292
0.8911718130111694,0.5936073064804077,1.1245821714401245,0.46960487961769104
0.8970709443092346,0.5936073064804077,1.1228368282318115,0.46656534075737
0.8806780576705933,0.6008371710777283,1.1211496591567993,0.46656534075737
0.8766941428184509,0.5966514348983765,1.118561029434204,0.4726443886756897
0.8826280236244202,0.5894216299057007,1.1174105405807495,0.4772036671638489
0.8848519325256348,0.5856164693832397,1.1165322065353394,0.4772036671638489
0.8671135306358337,0.6015982031822205,1.1159775257110596,0.4772036671638489
0.8739616870880127,0.6008371710777283,1.112548589706421,0.478723406791687
0.8698952794075012,0.6008371710777283,1.1110244989395142,0.478723406791687
0.8641947507858276,0.6027397513389587,1.1079360246658325,0.4832826852798462
0.8557270169258118,0.6133942008018494,1.1069408655166626,0.4832826852798462
